City,PM2_5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,Xylene,AT,RF,TOT-RF,date,day,month,year
Mumbai,12,38.14,23.45,3.97,27.41,4.9,6.2,1.19,4.14,1.45,NaN,11.01,30.01,87.92,2.47,229.93,208.04,NaN,NaN,27.1,NaN,0,10-09-2021,10,9,2021
Mumbai,10.55,32.82,50.42,4.78,55.11,3.31,6.87,1.15,4.04,1.31,NaN,13.29,30.67,93.15,1.9,221.93,87.38,NaN,NaN,26.03,NaN,0,11-09-2021,11,9,2021
Mumbai,9.18,27.71,100.32,7.14,107.44,3.22,8.85,1.28,4.12,1.84,NaN,14.17,27.83,96.95,1.25,207.59,104.52,NaN,NaN,25.41,NaN,0,12-09-2021,12,9,2021
Mumbai,13.71,49.78,302.82,5.13,306.65,2.16,16.03,1.3,4.11,1.69,NaN,14.4,26.06,95.54,1.59,223.3,39.91,NaN,NaN,26.04,NaN,0,13-09-2021,13,9,2021
Mumbai,21.73,87.19,452.7,3.23,449.61,2.52,24.11,1.21,4.19,2.2,NaN,14.13,28.39,88.34,1.68,217.66,227.55,NaN,NaN,27.31,NaN,0,14-09-2021,14,9,2021
Mumbai,20.53,78.12,449.01,9.96,441.35,3.1,25.82,1.2,4.09,1.55,NaN,13.97,26.56,80.72,1.87,225.4,257.15,NaN,NaN,28.6,NaN,0,15-09-2021,15,9,2021
Mumbai,17.85,67.99,412.28,1.12,422.23,1.49,20.73,1.24,4.03,1.15,NaN,11.71,22.05,79.86,2.14,229.23,314.94,NaN,NaN,28.23,NaN,0,16-09-2021,16,9,2021
Mumbai,16.7,59.04,459.91,5.44,452.44,4.64,69.81,1.2,4.1,1.69,NaN,10.99,21.34,76.05,1.95,229.21,416.92,NaN,NaN,29.09,NaN,0,17-09-2021,17,9,2021
Mumbai,8.8,37.05,NaN,25.99,497.55,10.18,71.48,1.36,4.11,1.49,NaN,3.97,31.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18-09-2021,18,9,2021
Mumbai,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,19-09-2021,19,9,2021
Mumbai,11.82,34.42,423.03,7.92,416.51,38.49,61.51,1.45,4.1,1.47,NaN,7.66,25.36,88.64,1.32,230.79,312.62,NaN,NaN,28.19,NaN,0,20-09-2021,20,9,2021
Mumbai,6.19,23.66,NaN,15.74,NaN,64.89,55.5,1.46,4.09,1.78,NaN,9.95,28.3,91.51,1.27,214.62,158.85,NaN,NaN,26.15,NaN,0,21-09-2021,21,9,2021
Mumbai,6.9,59.55,NaN,15.28,NaN,188.78,51.31,1.49,3.96,0.42,NaN,3.65,3.53,90.05,0.95,242.97,51.94,NaN,NaN,26.81,NaN,0,22-09-2021,22,9,2021
Mumbai,10.1,NaN,393.94,21.07,401.11,298.69,47.69,1.49,3.94,0.33,NaN,7.7,5.64,76.91,1.05,254.29,215.61,NaN,NaN,29.56,NaN,0,23-09-2021,23,9,2021
Mumbai,8.23,NaN,401.67,11.59,404.03,349.78,42.95,1.41,3.87,0.08,NaN,4.59,3.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,24-09-2021,24,9,2021
Mumbai,11.37,NaN,384.57,1.39,384.88,351.58,79.92,2.11,3.81,0.47,NaN,3.02,9.63,73.59,1.31,238.23,256.27,NaN,NaN,29.91,NaN,0,25-09-2021,25,9,2021
Mumbai,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,26-09-2021,26,9,2021
Mumbai,8.12,NaN,385.4,6.35,394.64,392.16,63.44,1.88,4,0.44,NaN,6.11,5.28,89.41,0.78,208.29,110.33,NaN,NaN,26.1,NaN,0,27-09-2021,27,9,2021
Mumbai,6.16,NaN,496.93,13.64,495.45,NaN,64.65,1.82,4.04,0.26,NaN,2.41,7.33,95.92,1.85,213.53,77.26,NaN,NaN,25.02,NaN,0,28-09-2021,28,9,2021
Mumbai,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,29-09-2021,29,9,2021
Mumbai,10.04,NaN,101.36,1.69,119.31,124.51,29.28,1.25,4.05,0.33,NaN,4.69,3.36,90.66,1.12,167.64,390.49,NaN,NaN,27.05,NaN,0,30-09-2021,30,9,2021
Mumbai,22.4,NaN,27.54,2.64,29.46,7.13,10.83,1.25,4.1,0.33,NaN,4.97,8.85,85.78,1,185.63,245.17,NaN,NaN,27.39,NaN,0,01-10-2021,1,10,2021
Mumbai,24.97,NaN,26.61,1.88,26.84,13.47,14.48,1.28,4.12,0.55,NaN,2.33,9.65,87.11,0.93,201.25,230.88,NaN,NaN,27.57,NaN,0,02-10-2021,2,10,2021
Mumbai,36.04,NaN,21.36,1.51,22.44,17.41,20.38,1.32,4.13,0.49,NaN,4.19,6.6,84.79,0.94,217.22,310.71,NaN,NaN,28.52,NaN,0,03-10-2021,3,10,2021
Mumbai,36.32,NaN,23.07,1.09,23.57,15.15,21.47,1.35,4.06,0.3,NaN,5.72,5.52,84.44,0.97,214.29,260.17,NaN,NaN,28.89,NaN,0,04-10-2021,4,10,2021
Mumbai,30.63,NaN,20.94,2.18,22.02,7.84,17.26,1.27,4.11,0.47,NaN,4.62,5.57,84.08,0.93,192.1,293.47,NaN,NaN,28.55,NaN,0,05-10-2021,5,10,2021
Mumbai,40.5,NaN,27.96,3.04,29.83,2.63,13.66,1.49,4.11,0.33,NaN,4.73,3.14,85.42,0.85,184.43,266.94,NaN,NaN,27.98,NaN,0,06-10-2021,6,10,2021
Mumbai,34.71,83,22.85,6.67,28.8,11.92,17.67,1.35,4.09,0.32,NaN,3.72,5.49,87.19,1.02,188.82,294.78,NaN,NaN,27.91,NaN,0,07-10-2021,7,10,2021
Mumbai,17.38,NaN,19.75,3.53,22.81,16.76,21.7,1.24,4.05,0.41,NaN,4.18,7.28,84.57,1.28,185.32,268.02,NaN,NaN,28.1,NaN,0,08-10-2021,8,10,2021
Mumbai,12.35,NaN,20.64,3.36,23.13,15.83,20.78,1.17,4.15,0.2,NaN,4.15,4.35,83.07,1.28,181.43,258.31,NaN,NaN,28.1,NaN,0,09-10-2021,9,10,2021
Mumbai,16.8,NaN,18.09,12.24,30.33,13.53,18.68,1.22,4.13,0.43,NaN,3.91,6.66,82.32,1.2,170.42,251.87,NaN,NaN,27.74,NaN,0,10-10-2021,10,10,2021
Mumbai,32.22,NaN,22.1,15.39,37.49,12.74,19.43,1.3,3.99,0.16,NaN,4.05,8.94,87.08,0.97,184.85,258.77,NaN,NaN,27.22,NaN,0,11-10-2021,11,10,2021
Mumbai,42.09,NaN,14.47,18.48,32.95,7.62,17.25,1.52,4.03,0.39,NaN,5.66,5.1,85.91,1.01,198.17,273,NaN,NaN,27.9,NaN,0,12-10-2021,12,10,2021
Mumbai,59.74,NaN,24.74,12.91,37.65,16.79,14.03,1.63,4.08,0.23,NaN,5.39,7.37,80.6,0.83,211.74,275.52,NaN,NaN,28.81,NaN,0,13-10-2021,13,10,2021
Mumbai,93.52,NaN,33.46,17.18,50.64,25.21,112.89,1.77,4.12,0.4,NaN,4.39,6.04,83.14,0.86,216.04,251.06,NaN,NaN,29.51,NaN,0,14-10-2021,14,10,2021
Mumbai,68.93,NaN,24.99,12.96,37.96,20.77,NaN,1.77,4.16,0.29,NaN,4.2,8.17,72.57,0.83,197.03,257.04,NaN,NaN,29.78,NaN,0,15-10-2021,15,10,2021
Mumbai,52.8,NaN,25.59,17.32,42.91,21.7,24.74,1.72,4.1,0.58,NaN,3.9,4.3,65.8,1.04,203.91,289.91,NaN,NaN,28.63,NaN,0,16-10-2021,16,10,2021
Mumbai,60.52,NaN,20.24,15.84,36.07,17.07,25.3,1.74,4.09,0.45,NaN,3.32,5.06,73.88,0.79,218.49,248.77,NaN,NaN,28.51,NaN,0,17-10-2021,17,10,2021
Mumbai,28.13,NaN,12.31,18.59,30.91,17.58,21.59,1.49,4.09,0.21,NaN,5.7,6.76,75.54,0.9,235.28,245.77,NaN,NaN,28.92,NaN,0,18-10-2021,18,10,2021
Mumbai,29.17,NaN,15.41,17.76,33.17,17.43,20.61,1.46,4.03,0.29,NaN,4.55,9.53,76.4,0.77,216.69,273.76,NaN,NaN,28.17,NaN,0,19-10-2021,19,10,2021
Mumbai,30.6,NaN,21.43,19.73,40.42,21.89,18,1.47,4.08,0.3,NaN,4.07,4.49,76.19,1.13,205.42,221.21,NaN,NaN,27.64,NaN,0,20-10-2021,20,10,2021
Mumbai,54.04,NaN,46.92,22.4,65.91,60.07,21.94,1.61,4.09,0.36,NaN,4.48,6.17,74.72,0.98,202.71,259.28,NaN,NaN,28.19,NaN,0,21-10-2021,21,10,2021
Mumbai,61.16,NaN,23.38,19.22,42.6,17.2,23.89,1.65,4.06,0.3,NaN,3.44,5.52,76.56,1.21,234.38,243.23,NaN,NaN,28.9,NaN,0,22-10-2021,22,10,2021
Mumbai,39.15,NaN,6.83,11.19,17.5,5.25,13.83,1.52,4.12,0.37,NaN,4.56,4.46,78.8,1.22,222.71,277.46,NaN,NaN,27.78,NaN,0,23-10-2021,23,10,2021
Mumbai,24.03,NaN,12.82,9.77,22.59,4.85,13.57,1.42,4.05,0.33,NaN,3.04,5.55,75.83,0.88,207.98,252.07,NaN,NaN,27.41,NaN,0,24-10-2021,24,10,2021
Mumbai,19.81,NaN,17.45,8.97,26.42,4.77,14.21,1.42,4.12,0.32,NaN,3.67,7.13,77.21,0.99,198.76,263.39,NaN,NaN,27.14,NaN,0,25-10-2021,25,10,2021
Mumbai,54.77,NaN,15.18,11.6,26.78,4.48,15.32,1.56,4.11,0.19,NaN,4.61,3.86,78.37,0.84,197.47,239.05,NaN,NaN,27.5,NaN,0,26-10-2021,26,10,2021
Mumbai,59.96,NaN,32.63,15.96,48.59,5.36,17.15,1.72,4.06,0.19,NaN,2.85,4.61,73.01,0.8,200.03,237.95,NaN,NaN,27.52,NaN,0,27-10-2021,27,10,2021
Mumbai,68.74,NaN,24.89,21.98,46.88,6.43,17.41,1.75,4.03,0.16,NaN,4.28,5.74,64.56,1.06,158.77,235.44,NaN,NaN,28.13,NaN,0,28-10-2021,28,10,2021
Mumbai,53.4,NaN,9.71,36.17,45.88,7.04,14.6,1.56,4.09,0.31,NaN,6.12,5.2,50.16,0.98,141.14,276.69,NaN,NaN,28.48,NaN,0,29-10-2021,29,10,2021
Mumbai,55.15,NaN,7.91,37.57,45.47,11.98,17.39,1.56,4.11,0.33,NaN,5.26,5.65,55.09,1.09,168.3,266.26,NaN,NaN,27.51,NaN,0,30-10-2021,30,10,2021
Mumbai,69.17,NaN,12.43,25.52,37.94,16.4,20.95,1.72,4.13,0.37,NaN,4.42,9.12,60.82,1.05,180.69,280.9,NaN,NaN,27.94,NaN,0,31-10-2021,31,10,2021
Mumbai,100.79,NaN,22.63,33.1,55.72,19.46,24.39,1.85,4.11,0.29,NaN,3.58,6.59,72.1,0.82,188.73,228.9,NaN,NaN,27.59,NaN,0,01-11-2021,1,11,2021
Mumbai,103.02,NaN,23.9,28.52,52.43,17.71,26.18,1.82,4.12,0.54,NaN,3.28,10.45,72.51,1.03,201.93,265.17,NaN,NaN,28.45,NaN,0,02-11-2021,2,11,2021
Mumbai,86.51,169.64,26.49,34.6,61.09,19.24,22.33,1.78,4.11,0.18,NaN,3.52,3.9,69.49,0.84,162.59,148.93,NaN,NaN,27.56,NaN,0,03-11-2021,3,11,2021
Mumbai,107.25,168,18.28,30.39,48.67,21.71,22.85,1.83,4.07,0.38,NaN,3.96,3.85,64.9,0.82,174.27,235.08,NaN,NaN,28.31,NaN,0,04-11-2021,4,11,2021
Mumbai,104.53,152.75,14.54,26.26,40.8,18.95,23.17,1.73,4.06,0.5,NaN,3.6,5.32,73.92,1.12,181.11,273.88,NaN,NaN,28.75,NaN,0,05-11-2021,5,11,2021
Mumbai,60.98,103.76,13.85,22.16,36,19.38,19.6,1.6,4.09,0.17,NaN,3.62,6.11,83.85,1.15,198.79,200.82,NaN,NaN,26.72,NaN,0,06-11-2021,6,11,2021
Mumbai,74.81,118.48,22.02,22.53,44.55,19.46,21.9,1.65,4.06,0.46,NaN,4.9,4.22,75.7,0.84,165.35,126.34,NaN,NaN,27.09,NaN,0,07-11-2021,7,11,2021
Mumbai,90.51,145.8,19.96,28.82,48.78,16.71,23.67,1.79,4.11,0.47,NaN,5.16,5.76,72.44,0.98,189.05,225.83,NaN,NaN,27.19,NaN,0,08-11-2021,8,11,2021
Mumbai,80.05,152.42,30.87,41.78,72.64,20.63,20.25,1.76,4.04,0.22,NaN,4.08,8.74,68.27,0.95,181.26,234.93,NaN,NaN,26.53,NaN,0,09-11-2021,9,11,2021
Mumbai,78.68,164.39,26.81,42.89,69.7,18.8,14.83,2,4.09,0.24,NaN,4.41,3.41,54.65,1.05,164.77,215.81,NaN,NaN,27.15,NaN,0,10-11-2021,10,11,2021
Mumbai,82.08,159.65,13.78,50.1,63.71,16.92,19.12,2.03,4.1,0.37,NaN,4.7,5.73,48.15,0.95,128.14,242.93,NaN,NaN,27.48,NaN,0,11-11-2021,11,11,2021
Mumbai,84.73,165.88,18.5,52.58,71.09,19.31,21.29,2,4.02,0.44,NaN,4.25,5.09,49.97,0.92,163.71,238.24,NaN,NaN,26.9,NaN,0,12-11-2021,12,11,2021
Mumbai,96.37,171.54,15.35,39.02,54.37,24.92,21.8,2.14,4.06,0.36,NaN,2.96,4.47,61.7,1.09,187.31,216.12,NaN,NaN,27.25,NaN,0,13-11-2021,13,11,2021
Mumbai,103.72,171.87,24.82,28.53,53.34,24.44,25.23,2.19,4.07,0.46,NaN,4.71,6.96,74.67,0.87,209.34,213.58,NaN,NaN,27.97,NaN,0,14-11-2021,14,11,2021
Mumbai,122.34,184.29,18.69,26.73,45.42,28.21,20.95,1.87,4.06,0.46,NaN,5.61,5.98,80.68,1.1,211.01,160.87,NaN,NaN,27.5,NaN,0,15-11-2021,15,11,2021
Mumbai,109.68,182.09,26.3,25.62,51.92,24.99,20.45,1.34,4.09,0.28,NaN,3.27,8.01,75.3,0.75,174.91,180.71,NaN,NaN,28.41,NaN,0,16-11-2021,16,11,2021
Mumbai,57.75,114.83,22.76,13.35,36.1,20.69,22.18,1.12,4.09,0.26,NaN,2.35,10.63,80.43,0.86,201.82,190.22,NaN,NaN,27.96,NaN,0,17-11-2021,17,11,2021
Mumbai,29.06,57.18,22.83,14.53,37.36,16.69,20.46,1.67,4.01,0.25,NaN,2.81,6.15,86.43,1,187.04,202.68,NaN,NaN,27.33,NaN,0,18-11-2021,18,11,2021
Mumbai,49.71,85.03,19.71,27.34,47.05,18.86,20.9,1.89,4.07,0.3,NaN,4.87,5.35,82.88,0.79,183.19,199.59,NaN,NaN,27.75,NaN,0,19-11-2021,19,11,2021
Mumbai,63.64,115.76,23.47,21.43,44.9,18.05,22.03,1.91,4.05,0.42,NaN,2.84,4.75,79.47,0.95,184.15,199.81,NaN,NaN,28.89,NaN,0,20-11-2021,20,11,2021
Mumbai,18.14,43.54,17,8.1,25.09,22.19,21.43,1.78,4.01,0.34,NaN,4.96,10.29,76.05,1.25,161.87,172.61,NaN,NaN,28.62,NaN,0,21-11-2021,21,11,2021
Mumbai,22.62,51.16,18.43,16.54,34.76,16.62,20.71,1.73,4.03,0.4,NaN,3.54,6.51,86.21,0.78,190.6,110.98,NaN,NaN,26.59,NaN,0,22-11-2021,22,11,2021
Mumbai,27.74,53.46,17.9,21.12,39.02,16.84,20.83,1.75,3.99,0.23,NaN,3.32,7.37,86.65,0.5,139.54,66.22,NaN,NaN,26.02,NaN,0,23-11-2021,23,11,2021
Mumbai,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,24-11-2021,24,11,2021
Mumbai,69.4,129.99,12.27,16.43,28.7,9.23,23.38,0.44,4.1,0.47,NaN,3.99,2.18,71.09,1.11,226.36,130.36,NaN,NaN,29.06,NaN,0,25-11-2021,25,11,2021
Mumbai,83.56,140.99,18.06,15.79,33.85,14.73,25.68,0.45,4.09,0.35,NaN,6.22,6.86,76.24,0.83,201.85,181.2,NaN,NaN,27.97,NaN,0,26-11-2021,26,11,2021
Mumbai,78.96,134.72,19.07,11.63,30.7,12.77,25.01,0.46,4.11,0.24,NaN,4.47,5.85,72.56,0.86,208.03,185.91,NaN,NaN,28.02,NaN,0,27-11-2021,27,11,2021
Mumbai,81.26,139.49,19.65,10.64,30.29,11.8,24.98,0.46,4.05,0.5,NaN,5.04,3.67,63.51,0.99,166.7,182.16,NaN,NaN,27.49,NaN,0,28-11-2021,28,11,2021
Mumbai,69.55,150.32,18.14,17.07,35.21,11.32,24.41,0.46,4.11,0.37,NaN,4.52,8.89,56.21,1.16,131.38,181.37,NaN,NaN,27.19,NaN,0,29-11-2021,29,11,2021
Mumbai,79.59,160.06,16.43,15.67,32.1,11.38,25.19,0.46,4.05,0.32,NaN,5.23,7.06,59.71,1.1,147.27,132.91,NaN,NaN,28.04,NaN,0,30-11-2021,30,11,2021
Mumbai,70.91,110.64,17.6,16.51,34.11,11.52,25.7,0.47,4.11,0.39,NaN,4.42,5.51,86.04,1.1,110.13,25.26,NaN,NaN,22.21,NaN,0,01-12-2021,1,12,2021
Mumbai,46.67,70.58,16.49,16.96,33.45,11.96,26.4,0.44,4.1,0.29,NaN,3.91,8.95,96.15,1.16,134.18,67.27,NaN,NaN,21.18,NaN,0,02-12-2021,2,12,2021
Mumbai,58.37,95.38,27.63,20.77,48.39,12.08,28.26,0.45,4.08,0.48,NaN,3.21,7.37,85.38,0.71,190.18,161.08,NaN,NaN,25.07,NaN,0,03-12-2021,3,12,2021
Mumbai,61.76,98.32,21.58,13.18,34.76,12.48,27.18,0.45,4.08,0.32,NaN,3.91,5.08,86.04,0.87,176.95,165.11,NaN,NaN,25.28,NaN,0,04-12-2021,4,12,2021
Mumbai,47.42,79.77,32.2,14.31,46.51,11.78,28.36,0.46,4.04,0.39,NaN,4.79,5.85,84.01,0.9,174.43,154.14,NaN,NaN,25.11,NaN,0,05-12-2021,5,12,2021
Mumbai,89.92,139.66,18.04,15.97,34.01,12.81,27.9,0.46,4.05,0.23,NaN,5.6,6.27,79.2,0.73,184.03,169.08,NaN,NaN,25.46,NaN,0,06-12-2021,6,12,2021
Mumbai,115.91,174.63,15.41,14.44,29.85,13.44,27.93,0.47,4,0.48,NaN,6.58,6.62,74.08,1.03,158.41,162.85,NaN,NaN,26.38,NaN,0,07-12-2021,7,12,2021
Mumbai,119.67,190.51,16.9,17.49,34.4,13.95,27.92,0.46,4.04,0.48,NaN,3.14,3.49,69.86,1.14,162.02,161.08,NaN,NaN,26.47,NaN,0,08-12-2021,8,12,2021
Mumbai,113.83,172.81,16.62,12.84,29.46,12.25,27.56,0.48,4.05,0.45,NaN,4.44,7.2,72.68,0.93,188.61,169.67,NaN,NaN,26.51,NaN,0,09-12-2021,9,12,2021
Mumbai,107.11,166.62,18.21,11.99,30.21,12.57,28.19,0.48,4.01,0.27,NaN,5.09,4.7,72.48,0.98,179.6,172.29,NaN,NaN,26.65,NaN,0,10-12-2021,10,12,2021
Mumbai,100.84,165.57,18.9,10.17,29.07,12.49,30.01,NaN,NaN,0.55,NaN,6.59,5.51,70.73,0.98,190.13,174.63,NaN,NaN,26.69,NaN,0,11-12-2021,11,12,2021
Mumbai,103.69,162.08,18.85,9.79,28.64,11.85,28.68,0.49,4.02,0.24,NaN,4.76,5.29,71.97,0.88,191.43,169.05,NaN,NaN,26.43,NaN,0,12-12-2021,12,12,2021
Mumbai,94.19,168.11,33.79,14.13,47.92,12.46,30.04,0.49,4.02,0.42,NaN,3.58,5.68,69.69,0.75,176.62,163.18,NaN,NaN,25.72,NaN,0,13-12-2021,13,12,2021
Mumbai,86.24,146.87,28.7,13.3,42,11.61,33.06,0.5,4.91,0.68,NaN,4.04,6.18,67.23,0.9,187.67,164.34,NaN,NaN,24.79,NaN,0,14-12-2021,14,12,2021
Mumbai,100.8,164.43,18.48,14.81,33.28,11.57,28.13,0.95,4.13,0.35,NaN,3.67,5.23,73.59,0.85,188.26,154.02,NaN,NaN,23.98,NaN,0,15-12-2021,15,12,2021
Mumbai,132.27,198.03,19.73,19.21,38.94,12.43,13.97,0.99,4.08,0.31,NaN,4.43,4.1,79.29,0.92,183.8,138.37,NaN,NaN,23.6,NaN,0,16-12-2021,16,12,2021
Mumbai,133.35,208.43,14.72,13.94,28.67,13.85,18.87,0.51,4.03,0.33,NaN,2.6,5.53,79.86,0.93,191.41,165.79,NaN,NaN,23.73,NaN,0,17-12-2021,17,12,2021
Mumbai,135.49,208.91,7.21,8.7,15.91,18.88,23.02,0.52,4.03,0.33,NaN,3.95,5.5,75.46,0.73,187.57,162.21,NaN,NaN,24.85,NaN,0,18-12-2021,18,12,2021
Mumbai,113,184.97,11.03,6.01,17.04,18.62,24.38,0.52,4.02,0.23,NaN,3.03,7.59,71.29,0.84,176.31,170.21,NaN,NaN,24.7,NaN,0,19-12-2021,19,12,2021
Mumbai,118.07,189.22,8.84,9.32,18.16,17.63,22.84,0.52,4.03,0.38,NaN,4.06,4.84,69.13,0.93,167.29,186.97,NaN,NaN,24.41,NaN,0,20-12-2021,20,12,2021
Mumbai,126.55,195.32,10.13,8.5,18.62,17.22,23.91,0.52,4.07,0.54,NaN,4.1,8.39,76.95,0.72,180.7,85.13,NaN,NaN,23.53,NaN,0,21-12-2021,21,12,2021
Mumbai,132.23,195.91,8.94,9.57,18.51,16.93,24.5,0.53,4.05,0.45,NaN,5.39,8.02,78.83,0.62,184.8,106.52,NaN,NaN,23.36,NaN,0,22-12-2021,22,12,2021
Mumbai,108.73,183.89,6.18,10.21,16.39,15.64,24.58,0.54,4.08,0.63,NaN,2.92,5.35,71.02,0.69,180.81,152.55,NaN,NaN,23.84,NaN,0,23-12-2021,23,12,2021
Mumbai,57.65,111,3.94,13.69,17.63,9.95,21.92,0.57,4.19,0.26,NaN,5.9,8.88,75.5,0.89,204.88,393.89,NaN,NaN,24.62,NaN,0,24-12-2021,24,12,2021
Mumbai,64.31,NaN,15.42,18.88,34.3,5.99,NaN,NaN,NaN,0.64,NaN,4.4,7.38,70,1.32,210.23,227.66,NaN,NaN,25.03,NaN,0,25-12-2021,25,12,2021
Mumbai,100.8,NaN,19.14,21.28,40.42,6.77,NaN,NaN,NaN,0.33,NaN,3.15,4.52,75.35,0.83,192.54,268.01,NaN,NaN,24.07,NaN,0,26-12-2021,26,12,2021
Mumbai,106.4,197.48,15.49,25.9,41.38,6.38,25.26,0.57,4.04,0.48,NaN,4.7,4.48,67.31,0.98,210.82,253.52,NaN,NaN,26.44,NaN,0,27-12-2021,27,12,2021
Mumbai,96.51,199.94,8.51,22.72,31.23,5.8,25.65,0.56,3.95,0.3,NaN,4.22,4.52,70.32,1.61,200.57,225.03,NaN,NaN,25.43,NaN,0,28-12-2021,28,12,2021
Mumbai,59.09,174,7.56,17.91,25.47,5.71,23.67,0.55,4.29,0.2,NaN,2.63,5.74,73.26,1.51,190,146.5,NaN,NaN,23.52,NaN,0,29-12-2021,29,12,2021
Mumbai,87.28,NaN,6.8,22.59,29.34,6.39,NaN,NaN,NaN,0.58,NaN,6.07,6.32,65.44,1.11,131.97,237.48,NaN,NaN,25.06,NaN,0,30-12-2021,30,12,2021
Mumbai,120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.04,NaN,12.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,31-12-2021,31,12,2021
Mumbai,88.95,NaN,19.4,11.88,31.28,5.87,NaN,NaN,NaN,0.25,NaN,4.55,5.79,75.68,0.84,258.3,NaN,NaN,NaN,25.11,NaN,0,01-01-2022,1,1,2022
Mumbai,89.62,NaN,17.54,8.76,26.3,5.52,NaN,NaN,NaN,0.36,NaN,3.39,9.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,02-01-2022,2,1,2022
Mumbai,95.21,176,16.28,13.04,29.31,5.38,NaN,NaN,NaN,0.3,NaN,4.07,4.9,66.93,0.9,212.1,146.05,NaN,NaN,27.96,NaN,0,03-01-2022,3,1,2022
Mumbai,108.66,180.46,15.27,16.4,31.67,7.05,34.24,0.58,4.18,0.36,NaN,3.84,3.79,69.93,0.87,187.59,184.32,NaN,NaN,26.97,NaN,0,04-01-2022,4,1,2022
Mumbai,124.77,173.98,16.75,25.25,42,6.85,27.66,0.58,4.09,0.29,NaN,4.38,7.69,79.4,1.03,225.19,120.6,NaN,NaN,26.24,NaN,0,05-01-2022,5,1,2022
Mumbai,77.76,112.49,8.5,9.03,17.53,6.49,25.48,0.57,4.13,0.09,NaN,3.09,3.27,79.85,0.81,201.86,142.85,NaN,NaN,24.45,NaN,0,06-01-2022,6,1,2022
Mumbai,103.94,142.99,8.63,13.49,22.12,6.85,24.83,0.57,4.07,0.49,NaN,3.65,5.48,82.38,0.97,175.67,103.35,NaN,NaN,23.62,NaN,0,07-01-2022,7,1,2022
Mumbai,56.54,101.47,11.32,13.45,24.77,5.93,26.11,0.58,4.1,0.32,NaN,3.67,4.45,83.24,1.02,155.32,86.44,NaN,NaN,23.15,NaN,0,08-01-2022,8,1,2022
Mumbai,32.67,65.14,5.26,12.69,17.95,5.33,24.8,0.58,4.12,0.53,NaN,4.27,4.25,62.53,1.24,162.06,179.74,NaN,NaN,22.17,NaN,0,09-01-2022,9,1,2022
Mumbai,36.12,65.42,7.48,21.23,28.71,5.32,23.36,0.57,3.87,0.14,NaN,4.07,4.58,59.54,0.77,171.37,194.86,NaN,NaN,19,NaN,0,10-01-2022,10,1,2022
Mumbai,73.62,130.83,8.25,27.82,36.07,6.13,24.19,0.57,4.07,0.55,NaN,3.95,6.21,72.11,1.06,198.35,156.05,NaN,NaN,21.02,NaN,0,11-01-2022,11,1,2022
Mumbai,62.95,127.67,5.65,27.46,33.09,5.68,24.38,0.59,3.98,0.23,NaN,5.18,5.9,70.67,1.04,196.66,143.3,NaN,NaN,22.36,NaN,0,12-01-2022,12,1,2022
Mumbai,91.63,150.84,6.34,23.99,30.32,6.54,24.47,0.59,4.05,0.26,NaN,4.97,3.23,73.83,0.8,169.15,162.64,NaN,NaN,21.94,NaN,0,13-01-2022,13,1,2022
Mumbai,109.08,171.61,6.8,25.16,31.96,6.29,24.83,0.58,3.99,0.49,NaN,4.72,6.66,77.14,0.87,185.86,177.9,NaN,NaN,22.59,NaN,0,14-01-2022,14,1,2022
Mumbai,94.89,146.68,8.46,21.83,30.29,5.34,24.91,0.59,4.03,0.39,NaN,3.62,6.56,77.37,0.92,170.92,125.18,NaN,NaN,22.64,NaN,0,15-01-2022,15,1,2022
Mumbai,77.75,133.98,11,15.66,26.66,5.34,25.06,0.59,4.11,0.34,NaN,4.08,9.36,68.3,1.12,154.98,201.48,NaN,NaN,23.77,NaN,0,16-01-2022,16,1,2022
Mumbai,81.37,132.83,10.68,13.49,24.17,5.08,24.87,0.6,4.05,0.3,NaN,4.56,4.2,72.68,1.05,156.76,163.78,NaN,NaN,24.47,NaN,0,17-01-2022,17,1,2022
Mumbai,90.25,151.8,14.76,18.02,32.78,5.71,27.3,1.06,4.02,0.17,NaN,4.65,4.88,76.52,0.86,193.7,147.43,NaN,NaN,24.01,NaN,0,18-01-2022,18,1,2022
